"_uid","status","created_at","updated_at","expiry",read_status,"award_id","customer_id","pin_num","serial_num",value,"customer_award_id","reward_cycle_instance_id",clearbridge_appuser_id,user_selected_level,"postal_code",age,"award_type","award_code",sequence_number,"start_timestamp","end_timestamp",days_valid,num_ballots,"program_id",earn_multiple_allowed,"award_class",minutes_required,"program_name","start_cycle","end_cycle","program_type"
"0021928c03db11e984e90242ac130005","earned","2018-12-19 22:11:14.643433","2018-12-19 22:11:14.674376","2018-12-26 22:11:14.671225",0,"602c0298fe3111e880e80242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,100,"0021928c03db11e984e90242ac130005","454373c803d911e9b2bc0242ac130004",15,NULL,NULL,NULL,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0036341c03db11e9896b0242ac130005","initialized","2018-12-19 22:11:14.779332","2018-12-19 22:11:14.779394",NULL,0,"831f81c6fe3111e881c00242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","weekly2",0,"2018-12-12 17:14:25.000000",NULL,14,300,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0036d51603db11e984e90242ac130005","initialized","2018-12-19 22:11:14.783533","2018-12-19 22:11:14.783588",NULL,0,"aeda30c6fe3211e8a28b0242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","share_social",0,"2018-12-12 17:23:05.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00436d1c03db11e9896b0242ac130005","initialized","2018-12-19 22:11:14.865516","2018-12-19 22:11:14.865569",NULL,0,"95d8fb48fe3211e8aa960242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","view_videos",0,"2018-12-12 17:22:11.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0043716803db11e984e90242ac130005","initialized","2018-12-19 22:11:14.865533","2018-12-19 22:11:14.865569",NULL,0,"ad9cacb2fe3111e8ba920242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","weekly4",0,"2018-12-12 17:15:24.000000",NULL,28,1000,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"004af23a03db11e9896b0242ac130005","initialized","2018-12-19 22:11:14.914784","2018-12-19 22:11:14.914824",NULL,0,"75c7a76efe3211e8be3a0242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","view_articles",0,"2018-12-12 17:21:14.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"004ef8f803db11e984e90242ac130005","initialized","2018-12-19 22:11:14.941047","2018-12-19 22:11:14.941100",NULL,0,"53ba51eefe3211e8b2f50242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","answer_questions",0,"2018-12-12 17:20:12.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0054732803db11e9896b0242ac130005","initialized","2018-12-19 22:11:14.976876","2018-12-19 22:11:14.976913",NULL,0,"2ef8e1c2fe3211e889010242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","take_ten",0,"2018-12-12 17:19:18.000000",NULL,NULL,10,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"005ea4b003db11e984e90242ac130005","initialized","2018-12-19 22:11:15.043740","2018-12-19 22:11:15.043794",NULL,0,"0e7f0c32fe3211e8ba830242ac130005","e84c8dc403da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,"badge","app_open",0,"2018-12-12 17:18:03.000000",NULL,1,10,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"005f109e03db11e9896b0242ac130005","earned","2018-12-19 22:11:15.046564","2018-12-19 22:11:15.115666","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"005f109e03db11e9896b0242ac130005","454373c803d911e9b2bc0242ac130004",16,3,"L3S3H1",34,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"005f109e03db11e9896b0242ac130005","earned","2018-12-19 22:11:15.046564","2018-12-19 22:11:15.115666","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"005f109e03db11e9896b0242ac130005","20b2817a03d911e983bc0242ac130004",16,3,"L3S3H1",34,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"005f109e03db11e9896b0242ac130005","earned","2018-12-19 22:11:15.046564","2018-12-19 22:11:15.115666","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"005f109e03db11e9896b0242ac130005","2ff07e5803d911e98abc0242ac130004",16,3,"L3S3H1",34,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"005f109e03db11e9896b0242ac130005","earned","2018-12-19 22:11:15.046564","2018-12-19 22:11:15.115666","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"005f109e03db11e9896b0242ac130005","39a9fa8c03d911e984180242ac130004",16,3,"L3S3H1",34,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0069e69003db11e984e90242ac130005","earned","2018-12-19 22:11:15.118311","2018-12-19 22:11:15.153180","2018-12-26 22:11:15.150163",0,"602c0298fe3111e880e80242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"0069e69003db11e984e90242ac130005","454373c803d911e9b2bc0242ac130004",16,3,"L3S3H1",34,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0069e69003db11e984e90242ac130005","earned","2018-12-19 22:11:15.118311","2018-12-19 22:11:15.153180","2018-12-26 22:11:15.150163",0,"602c0298fe3111e880e80242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"0069e69003db11e984e90242ac130005","20b2817a03d911e983bc0242ac130004",16,3,"L3S3H1",34,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0069e69003db11e984e90242ac130005","earned","2018-12-19 22:11:15.118311","2018-12-19 22:11:15.153180","2018-12-26 22:11:15.150163",0,"602c0298fe3111e880e80242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"0069e69003db11e984e90242ac130005","2ff07e5803d911e98abc0242ac130004",16,3,"L3S3H1",34,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0069e69003db11e984e90242ac130005","earned","2018-12-19 22:11:15.118311","2018-12-19 22:11:15.153180","2018-12-26 22:11:15.150163",0,"602c0298fe3111e880e80242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,100,"0069e69003db11e984e90242ac130005","39a9fa8c03d911e984180242ac130004",16,3,"L3S3H1",34,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"0083078803db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.282836","2018-12-19 22:11:15.282889",NULL,0,"aeda30c6fe3211e8a28b0242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","share_social",0,"2018-12-12 17:23:05.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"008ca55403db11e984e90242ac130005","initialized","2018-12-19 22:11:15.347539","2018-12-19 22:11:15.347577",NULL,0,"831f81c6fe3111e881c00242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","weekly2",0,"2018-12-12 17:14:25.000000",NULL,14,300,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"008ef1d803db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.361500","2018-12-19 22:11:15.361542",NULL,0,"ad9cacb2fe3111e8ba920242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","weekly4",0,"2018-12-12 17:15:24.000000",NULL,28,1000,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"009b939803db11e984e90242ac130005","initialized","2018-12-19 22:11:15.443087","2018-12-19 22:11:15.443124",NULL,0,"95d8fb48fe3211e8aa960242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","view_videos",0,"2018-12-12 17:22:11.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"009c7f2403db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.449033","2018-12-19 22:11:15.449068",NULL,0,"75c7a76efe3211e8be3a0242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","view_articles",0,"2018-12-12 17:21:14.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00a57a4803db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.507915","2018-12-19 22:11:15.507955",NULL,0,"0e7f0c32fe3211e8ba830242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","app_open",0,"2018-12-12 17:18:03.000000",NULL,1,10,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00a64a6803db11e984e90242ac130005","initialized","2018-12-19 22:11:15.513213","2018-12-19 22:11:15.513247",NULL,0,"53ba51eefe3211e8b2f50242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","answer_questions",0,"2018-12-12 17:20:12.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00b0a01203db11e984e90242ac130005","earned","2018-12-19 22:11:15.580950","2018-12-19 22:11:15.620604","2018-12-26 22:11:15.618097",0,"602c0298fe3111e880e80242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00b0a01203db11e984e90242ac130005","39a9fa8c03d911e984180242ac130004",17,2,"M8Z3N8",40,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00b0a01203db11e984e90242ac130005","earned","2018-12-19 22:11:15.580950","2018-12-19 22:11:15.620604","2018-12-26 22:11:15.618097",0,"602c0298fe3111e880e80242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00b0a01203db11e984e90242ac130005","454373c803d911e9b2bc0242ac130004",17,2,"M8Z3N8",40,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00b0a01203db11e984e90242ac130005","earned","2018-12-19 22:11:15.580950","2018-12-19 22:11:15.620604","2018-12-26 22:11:15.618097",0,"602c0298fe3111e880e80242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00b0a01203db11e984e90242ac130005","20b2817a03d911e983bc0242ac130004",17,2,"M8Z3N8",40,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00b0a01203db11e984e90242ac130005","earned","2018-12-19 22:11:15.580950","2018-12-19 22:11:15.620604","2018-12-26 22:11:15.618097",0,"602c0298fe3111e880e80242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00b0a01203db11e984e90242ac130005","2ff07e5803d911e98abc0242ac130004",17,2,"M8Z3N8",40,"badge","weekly1",0,"2018-12-12 17:12:21.000000",NULL,7,100,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00b0b2d203db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.582012","2018-12-19 22:11:15.583516",NULL,0,"2ef8e1c2fe3211e889010242ac130005","e8513a2c03da11e9896a0242ac130005",NULL,NULL,NULL,NULL,NULL,16,3,"L3S3H1",34,"badge","take_ten",0,"2018-12-12 17:19:18.000000",NULL,NULL,10,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00ba111003db11e9896b0242ac130005","earned","2018-12-19 22:11:15.642891","2018-12-19 22:11:15.678519","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00ba111003db11e9896b0242ac130005","39a9fa8c03d911e984180242ac130004",17,2,"M8Z3N8",40,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00ba111003db11e9896b0242ac130005","earned","2018-12-19 22:11:15.642891","2018-12-19 22:11:15.678519","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00ba111003db11e9896b0242ac130005","454373c803d911e9b2bc0242ac130004",17,2,"M8Z3N8",40,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00ba111003db11e9896b0242ac130005","earned","2018-12-19 22:11:15.642891","2018-12-19 22:11:15.678519","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00ba111003db11e9896b0242ac130005","20b2817a03d911e983bc0242ac130004",17,2,"M8Z3N8",40,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00ba111003db11e9896b0242ac130005","earned","2018-12-19 22:11:15.642891","2018-12-19 22:11:15.678519","2019-12-12 17:04:09.000000",0,"e239fceafe3111e88da60242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,100,"00ba111003db11e9896b0242ac130005","2ff07e5803d911e98abc0242ac130004",17,2,"M8Z3N8",40,"badge","onboarding_completed",0,"2018-12-12 17:16:35.000000",NULL,NULL,100,"f87c2ba6fe2f11e885000242ac130005",0,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00c80c7a03db11e984e90242ac130005","initialized","2018-12-19 22:11:15.734446","2018-12-19 22:11:15.734485",NULL,0,"aeda30c6fe3211e8a28b0242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,17,2,"M8Z3N8",40,"badge","share_social",0,"2018-12-12 17:23:05.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00cda81a03db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.771214","2018-12-19 22:11:15.771253",NULL,0,"831f81c6fe3111e881c00242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,17,2,"M8Z3N8",40,"badge","weekly2",0,"2018-12-12 17:14:25.000000",NULL,14,300,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00d3dbfe03db11e984e90242ac130005","initialized","2018-12-19 22:11:15.811855","2018-12-19 22:11:15.811893",NULL,0,"ad9cacb2fe3111e8ba920242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,17,2,"M8Z3N8",40,"badge","weekly4",0,"2018-12-12 17:15:24.000000",NULL,28,1000,"f87c2ba6fe2f11e885000242ac130005",0,"activity",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00da18c003db11e9896b0242ac130005","initialized","2018-12-19 22:11:15.852809","2018-12-19 22:11:15.852862",NULL,0,"75c7a76efe3211e8be3a0242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,17,2,"M8Z3N8",40,"badge","view_articles",0,"2018-12-12 17:21:14.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
"00e0034803db11e984e90242ac130005","initialized","2018-12-19 22:11:15.892158","2018-12-19 22:11:15.892217",NULL,0,"95d8fb48fe3211e8aa960242ac130005","e865c44c03da11e984e90242ac130005",NULL,NULL,NULL,NULL,NULL,17,2,"M8Z3N8",40,"badge","view_videos",0,"2018-12-12 17:22:11.000000",NULL,NULL,50,"f87c2ba6fe2f11e885000242ac130005",1,"engagement",NULL,"2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar"
